CT_MINE_cuivre_L1;COPPER : improvised pit;CUIVRE : Mine sommaire;;;;;;;;;;;;;x
CT_MINE_cuivre_L2;COPPER : small mine;CUIVRE : Petite excavation;;;;;;;;;;;;;x
CT_MINE_cuivre_L3;COPPER : great mine;CUIVRE : Grande mine;;;;;;;;;;;;;x
#FISH pêche (côtes);;;;;;;;;;;;;;;x
CT_FISH_peche_L1;PECHE : Ponton;PECHE : Ponton;;;;;;;;;;;;x;
CT_FISH_peche_L1_desc;Un ponton a été construit afin d'y accueillir quelques barques de pêcheurs.;Un ponton a été construit afin d'y accueillir quelques barques de pêcheurs.;;;;;;;;;;;;x;
CT_FISH_peche_L2;PECHE : Quai;PECHE : Quai;;;;;;;;;;;;x;
CT_FISH_peche_L2_desc;Le ponton a été transformé en un quai et peut maintenant accueillir une flotille de pêche ramenant suffisamment de poissons tant pour nourrir la population locale qu'alimenter les activités de salage et fumage de la région.;Le ponton a été transformé en un quai et peut maintenant accueillir une flotille de pêche ramenant suffisamment de poissons tant pour nourrir la population locale qu'alimenter les activités de salage et fumage de la région.;;;;;;;;;;;;x;
CT_FISH_peche_L3;PECHE : Port;PECHE : Port;;;;;;;;;;;;x;
CT_FISH_peche_L3_desc;C'est maintenant un port fourmillant d'activités et accueillant une pêche abondante qui est installé sur le site.;C'est maintenant un port fourmillant d'activités et accueillant une pêche abondante qui est installé sur le site.;;;;;;;;;;;;x;
#VIN (coteaux);;;;;;;;;;;;;;x;
CT_chai_L1;VIN : Chai Modeste;VIN : Chai Modeste;;;;;;;;;;;;x;
CT_chai_L2;VIN : Chai Agrandi;VIN : Chai Agrandi;;;;;;;;;;;;x;
CT_chai_L3;VIN : Grand Chai;VIN : Grand Chai;;;;;;;;;;;;x;
CT_chai_L4;VIN : Chai Réputé;VIN : Chai Réputé;;;;;;;;;;;;x;
CT_chai_L5;VIN : Chai de Haute Renommée;VIN : Chai de Haute Renommée;;;;;;;;;;;;x;
#BIERE;;;;;;;;;;;;;;x;
CT_brasserie_L1;BIERE : Brasserie Modeste;BIERE : Brasserie Modeste;;;;;;;;;;;;x;
CT_brasserie_L2;BIERE : Brasserie Agrandie;BIERE : Brasserie Agrandie;;;;;;;;;;;;x;
CT_brasserie_L3;BIERE : Grande Brasserie;BIERE : Grande Brasserie;;;;;;;;;;;;x;
CT_brasserie_L4;BIERE : Brasserie Réputée;BIERE : Brasserie Réputée;;;;;;;;;;;;x;
CT_brasserie_L5;BIERE : Brasserie de Haute Renommée;BIERE : Brasserie de Haute Renommée;;;;;;;;;;;;x;
#;x;x;;;;;;;;;;;;x
#;x;DEBUT AJOUT MOUCHI;;;;;;;;;;;;x
CT_AGRI_moulin_L1;;;;;;;;;;;;;;x
CT_AGRI_moulin_L1_desc;;;;;;;;;;;;;;x
CT_AGRI_moulin_L2;;;;;;;;;;;;;;x
CT_AGRI_moulin_L2_desc;;;;;;;;;;;;;;x
CT_AGRI_moulin_L3;;;;;;;;;;;;;;x
CT_AGRI_moulin_L3_desc;;;;;;;;;;;;;;x
CT_AGRI_boulangerie_L1;;;;;;;;;;;;;;x
CT_AGRI_boulangerie_L1_desc;;;;;;;;;;;;;;x
CT_AGRI_boulangerie_L2;;;;;;;;;;;;;;x
CT_AGRI_boulangerie_L2_desc;;;;;;;;;;;;;;x
CT_AGRI_boulangerie_L3;;;;;;;;;;;;;;x
CT_AGRI_boulangerie_L3_desc;;;;;;;;;;;;;;x
CT_ELEV_boucherie_L1;;;;;;;;;;;;;;x
CT_ELEV_boucherie_L1_desc;;;;;;;;;;;;;;x
CT_ELEV_boucherie_L2;;;;;;;;;;;;;;x
CT_ELEV_boucherie_L2_desc;;;;;;;;;;;;;;x
CT_ELEV_boucherie_L3;;;;;;;;;;;;;;x
CT_ELEV_boucherie_L3_desc;;;;;;;;;;;;;;x
CT_FISH_fumoir_L1;;;;;;;;;;;;;;x
CT_FISH_fumoir_L1_desc;;;;;;;;;;;;;;x
CT_FISH_fumoir_L2;;;;;;;;;;;;;;x
CT_FISH_fumoir_L2_desc;;;;;;;;;;;;;;x
CT_FISH_fumoir_L3;;;;;;;;;;;;;;x
CT_FISH_fumoir_L3_desc;;;;;;;;;;;;;;x
CT_tannerie_L1;;;;;;;;;;;;;;x
CT_tannerie_L1_desc;;;;;;;;;;;;;;x
CT_tannerie_L2;;;;;;;;;;;;;;x
CT_tannerie_L2_desc;;;;;;;;;;;;;;x
CT_tannerie_L3;;;;;;;;;;;;;;x
CT_tannerie_L3_desc;;;;;;;;;;;;;;x
CT_tannerie_L4;;;;;;;;;;;;;;x
CT_tannerie_L4_desc;;;;;;;;;;;;;;x
CT_tannerie_L5;;;;;;;;;;;;;;x
CT_tannerie_L5_desc;;;;;;;;;;;;;;x
CT_scierie_L1;;;;;;;;;;;;;;;x
CT_scierie_L1_desc;;;;;;;;;;;;;;x
CT_scierie_L2;;;;;;;;;;;;;;x
CT_scierie_L2_desc;;;;;;;;;;;;;;x
CT_scierie_L3;;;;;;;;;;;;;;x
CT_scierie_L3_desc;;;;;;;;;;;;;;x
CT_scierie_L4;;;;;;;;;;;;;;x
CT_scierie_L4_desc;;;;;;;;;;;;;;x
CT_scierie_L5;;;;;;;;;;;;;;x
CT_scierie_L5_desc;;;;;;;;;;;;;;x
CT_four_L1;;;;;;;;;;;;;;x
CT_four_L1_desc;;;;;;;;;;;;;;x
CT_four_L2;;;;;;;;;;;;;;x
CT_four_L2_desc;;;;;;;;;;;;;;x
CT_four_L3;;;;;;;;;;;;;;x
CT_four_L3_desc;;;;;;;;;;;;;;x
CT_four_L4;;;;;;;;;;;;;;x
CT_four_L4_desc;;;;;;;;;;;;;;x
CT_four_L5;;;;;;;;;;;;;;x
CT_four_L5_desc;;;;;;;;;;;;;;x
CT_pierre_taille_L1;;;;;;;;;;;;;;x
CT_pierre_taille_L1_desc;;;;;;;;;;;;;;x
CT_pierre_taille_L2;;;;;;;;;;;;;;x
CT_pierre_taille_L2_desc;;;;;;;;;;;;;;x
CT_pierre_taille_L3;;;;;;;;;;;;;;x
CT_pierre_taille_L3_desc;;;;;;;;;;;;;;x
CT_pierre_taille_L4;;;;;;;;;;;;;;x
CT_pierre_taille_L4_desc;;;;;;;;;;;;;;x
CT_pierre_taille_L5;;;;;;;;;;;;;;x
CT_pierre_taille_L5_desc;;;;;;;;;;;;;;x
CT_sel_raffine_L1;;;;;;;;;;;;;;x
CT_sel_raffine_L1_desc;;;;;;;;;;;;;;x
CT_sel_raffine_L2;;;;;;;;;;;;;;x
CT_sel_raffine_L2_desc;;;;;;;;;;;;;;x
CT_sel_raffine_L3;;;;;;;;;;;;;;x
CT_sel_raffine_L3_desc;;;;;;;;;;;;;;x
CT_sel_raffine_L4;;;;;;;;;;;;;;x
CT_sel_raffine_L4_desc;;;;;;;;;;;;;;x
CT_sel_raffine_L5;;;;;;;;;;;;;;x
CT_sel_raffine_L5_desc;;;;;;;;;;;;;;x
CT_saline_L1;;;;;;;;;;;;;;x
CT_saline_L1_desc;;;;;;;;;;;;;;x
CT_saline_L2;;;;;;;;;;;;;;x
CT_saline_L2_desc;;;;;;;;;;;;;;x
CT_saline_L3;;;;;;;;;;;;;;x
CT_saline_L3_desc;;;;;;;;;;;;;;x
CT_saline_L4;;;;;;;;;;;;;;x
CT_saline_L4_desc;;;;;;;;;;;;;;x
CT_saline_L5;;;;;;;;;;;;;;x
CT_saline_L5_desc;;;;;;;;;;;;;;x
#;x;x;;;;;;;;;;;;x
#;x;FIN AJOUT MOUCHI;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x;
#;-Temples-;-Temples-;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x;
#FERME CEREALIERE (terres arables);;;;;;;;;;;;;;;x
TP_AGRI_cereale_L1;CEREALES : Plaine Défrichée;CEREALES : Plaine Défrichée;;;;;;;;;;;;x;
TP_AGRI_cereale_L1_desc;Ce terrain a été défriché et devrait bientôt pouvoir produire des céréales.;Ce terrain a été défriché et devrait bientôt pouvoir produire des céréales.;;;;;;;;;;;;x;
